# WARNING: this file is not sorted!
# db	id                         alt	 E-value	adj_p-value	log_adj_p-value	bin_location	bin_width	total_width	sites_in_bin	total_sites	p_success	 p-value	mult_tests
   1	FILTER_LEN10_535 FILTER_LEN10_535	1.2e-099	   8.0e-103	        -235.09	       -48.0	       75	        171	         394	        420	  0.43860	5.4e-107	     14703
   1	FILTER_LEN10_536 FILTER_LEN10_536	4.6e-071	   3.1e-074	        -169.27	       -39.0	       93	        171	         327	        332	  0.54386	2.1e-078	     14703
   1	FILTER_LEN10_537 FILTER_LEN10_537	6.3e-081	   4.2e-084	        -191.99	       -41.0	       89	        171	         335	        339	  0.52047	2.8e-088	     14703
   1	FILTER_LEN10_538 FILTER_LEN10_538	8.3e-130	   5.5e-133	        -304.54	       -45.0	       81	        171	         487	        500	  0.47368	3.7e-137	     14703
   1	FILTER_LEN10_539 FILTER_LEN10_539	5.0e-071	   3.3e-074	        -169.19	       -46.5	       76	        171	         280	        295	  0.44444	2.3e-078	     14703
   1	FILTER_LEN10_540 FILTER_LEN10_540	1.3e-145	   8.8e-149	        -340.91	       -47.5	       76	        171	         550	        579	  0.44444	6.0e-153	     14703
   1	FILTER_LEN10_541 FILTER_LEN10_541	3.7e-084	   2.5e-087	        -199.42	       -46.0	       79	        171	         336	        351	  0.46199	1.7e-091	     14703
   1	FILTER_LEN10_542 FILTER_LEN10_542	1.0e-061	   6.9e-065	        -147.74	       -44.0	       83	        171	         240	        244	  0.48538	4.7e-069	     14703
   1	FILTER_LEN10_543 FILTER_LEN10_543	2.6e-110	   1.7e-113	        -259.65	       -41.5	       88	        171	         444	        450	  0.51462	1.2e-117	     14703
   1	FILTER_LEN10_544 FILTER_LEN10_544	5.5e-113	   3.6e-116	        -265.81	       -41.5	       88	        171	         469	        478	  0.51462	2.5e-120	     14703
   1	FILTER_LEN10_545 FILTER_LEN10_545	6.1e-096	   4.0e-099	        -226.56	       -44.0	       83	        171	         421	        442	  0.48538	2.7e-103	     14703
   1	FILTER_LEN10_546 FILTER_LEN10_546	8.8e-136	   5.9e-139	        -318.29	       -45.5	       80	        171	         532	        554	  0.46784	4.0e-143	     14703
   1	FILTER_LEN10_547 FILTER_LEN10_547	3.6e-112	   2.4e-115	        -263.93	       -47.0	       77	        171	         437	        460	  0.45029	1.6e-119	     14703
   1	FILTER_LEN10_548 FILTER_LEN10_548	1.0e-181	   6.7e-185	        -424.07	       -47.5	       76	        171	         709	        754	  0.44444	4.6e-189	     14703
   1	FILTER_LEN10_549 FILTER_LEN10_549	2.9e-139	   1.9e-142	        -326.31	       -43.0	       85	        171	         579	        598	  0.49708	1.3e-146	     14703
   1	FILTER_LEN10_550 FILTER_LEN10_550	7.0e-037	   4.6e-040	         -90.57	       -52.5	       66	        171	         150	        166	  0.38596	3.2e-044	     14703
   1	FILTER_LEN10_551 FILTER_LEN10_551	8.6e-092	   5.8e-095	        -217.00	       -44.5	       82	        171	         373	        387	  0.47953	3.9e-099	     14703
   1	FILTER_LEN10_552 FILTER_LEN10_552	1.1e-064	   7.6e-068	        -154.55	       -44.0	       83	        171	         263	        270	  0.48538	5.2e-072	     14703
   1	FILTER_LEN10_553 FILTER_LEN10_553	2.6e-118	   1.7e-121	        -278.06	       -43.5	       84	        171	         490	        507	  0.49123	1.2e-125	     14703
   1	FILTER_LEN10_554 FILTER_LEN10_554	1.3e-139	   8.8e-143	        -327.09	       -47.5	       76	        171	         541	        573	  0.44444	6.0e-147	     14703
   1	FILTER_LEN10_555 FILTER_LEN10_555	3.6e-113	   2.4e-116	        -266.24	       -43.0	       85	        171	         500	        522	  0.49708	1.6e-120	     14703
   1	FILTER_LEN10_556 FILTER_LEN10_556	8.8e-079	   5.9e-082	        -187.04	       -50.5	       70	        171	         316	        347	  0.40936	4.0e-086	     14703
   1	FILTER_LEN10_557 FILTER_LEN10_557	1.3e-187	   8.9e-191	        -437.61	       -43.5	       84	        171	         741	        762	  0.49123	6.1e-195	     14703
   1	FILTER_LEN10_558 FILTER_LEN10_558	9.0e-116	   6.0e-119	        -272.21	       -47.5	       76	        171	         450	        476	  0.44444	4.1e-123	     14703
   1	FILTER_LEN10_559 FILTER_LEN10_559	5.1e-133	   3.4e-136	        -311.93	       -43.5	       84	        171	         548	        567	  0.49123	2.3e-140	     14703
   1	FILTER_LEN10_560 FILTER_LEN10_560	1.1e-106	   7.4e-110	        -251.28	       -47.5	       76	        171	         410	        432	  0.44444	5.0e-114	     14703
   1	FILTER_LEN10_561 FILTER_LEN10_561	5.3e-118	   3.5e-121	        -277.36	       -44.0	       83	        171	         463	        475	  0.48538	2.4e-125	     14703
   1	FILTER_LEN10_562 FILTER_LEN10_562	3.3e-095	   2.2e-098	        -224.88	       -42.5	       86	        171	         405	        417	  0.50292	1.5e-102	     14703
   1	FILTER_LEN10_563 FILTER_LEN10_563	9.2e-096	   6.1e-099	        -226.15	       -42.0	       85	        171	         387	        396	  0.49708	4.2e-103	     14703
   1	FILTER_LEN10_564 FILTER_LEN10_564	8.8e-170	   5.8e-173	        -396.58	       -47.0	       77	        171	         635	        665	  0.45029	4.0e-177	     14703
   1	FILTER_LEN10_565 FILTER_LEN10_565	2.3e-088	   1.5e-091	        -209.10	       -46.0	       79	        171	         366	        386	  0.46199	1.0e-095	     14703
   1	FILTER_LEN10_566 FILTER_LEN10_566	6.8e-171	   4.5e-174	        -399.13	       -43.5	       84	        171	         683	        703	  0.49123	3.1e-178	     14703
   1	FILTER_LEN10_567 FILTER_LEN10_567	1.2e-080	   8.0e-084	        -191.33	       -47.0	       77	        171	         333	        354	  0.45029	5.5e-088	     14703
   1	FILTER_LEN10_568 FILTER_LEN10_568	1.6e-177	   1.1e-180	        -414.40	       -44.0	       83	        171	         665	        679	  0.48538	7.3e-185	     14703
   1	FILTER_LEN10_569 FILTER_LEN10_569	2.5e-093	   1.7e-096	        -220.54	       -42.0	       87	        171	         426	        443	  0.50877	1.1e-100	     14703
   1	FILTER_LEN10_570 FILTER_LEN10_570	5.0e-066	   3.4e-069	        -157.67	       -50.0	       71	        171	         286	        318	  0.41520	2.3e-073	     14703
   1	FILTER_LEN10_571 FILTER_LEN10_571	2.4e-115	   1.6e-118	        -271.25	       -38.0	       95	        171	         495	        497	  0.55556	1.1e-122	     14703
   1	FILTER_LEN10_572 FILTER_LEN10_572	2.9e-094	   2.0e-097	        -222.68	       -45.0	       81	        171	         384	        400	  0.47368	1.3e-101	     14703
   1	FILTER_LEN10_573 FILTER_LEN10_573	1.2e-119	   8.1e-123	        -281.12	       -46.5	       78	        171	         505	        540	  0.45614	5.5e-127	     14703
   1	FILTER_LEN10_574 FILTER_LEN10_574	3.6e-116	   2.4e-119	        -273.14	       -42.0	       87	        171	         477	        487	  0.50877	1.6e-123	     14703
   1	FILTER_LEN10_575 FILTER_LEN10_575	6.8e-144	   4.5e-147	        -336.97	       -41.5	       88	        171	         599	        612	  0.51462	3.1e-151	     14703
   1	FILTER_LEN10_576 FILTER_LEN10_576	1.8e-093	   1.2e-096	        -220.89	       -42.0	       87	        171	         397	        407	  0.50877	8.0e-101	     14703
   1	FILTER_LEN10_577 FILTER_LEN10_577	4.3e-107	   2.9e-110	        -252.23	       -43.0	       85	        171	         416	        423	  0.49708	1.9e-114	     14703
   1	FILTER_LEN10_578 FILTER_LEN10_578	5.1e-068	   3.4e-071	        -162.27	       -43.5	       84	        171	         283	        291	  0.49123	2.3e-075	     14703
   1	FILTER_LEN10_579 FILTER_LEN10_579	4.5e-084	   3.0e-087	        -199.23	       -45.0	       81	        171	         361	        380	  0.47368	2.0e-091	     14703
   1	FILTER_LEN10_580 FILTER_LEN10_580	3.3e-100	   2.2e-103	        -236.39	       -49.0	       73	        171	         380	        405	  0.42690	1.5e-107	     14703
   1	FILTER_LEN10_581 FILTER_LEN10_581	1.2e-115	   8.0e-119	        -271.93	       -49.5	       72	        171	         453	        491	  0.42105	5.4e-123	     14703
   1	FILTER_LEN10_582 FILTER_LEN10_582	9.8e-129	   6.5e-132	        -302.07	       -47.0	       77	        171	         479	        500	  0.45029	4.4e-136	     14703
   1	FILTER_LEN10_583 FILTER_LEN10_583	2.0e-154	   1.3e-157	        -361.24	       -48.0	       75	        171	         581	        615	  0.43860	8.9e-162	     14703
   1	FILTER_LEN10_584 FILTER_LEN10_584	2.2e-114	   1.5e-117	        -269.02	       -42.0	       87	        171	         510	        529	  0.50877	9.9e-122	     14703
   1	FILTER_LEN10_585 FILTER_LEN10_585	2.5e-131	   1.6e-134	        -308.05	       -47.0	       77	        171	         512	        540	  0.45029	1.1e-138	     14703
   1	FILTER_LEN10_586 FILTER_LEN10_586	1.0e-107	   6.7e-111	        -253.68	       -41.0	       89	        171	         431	        435	  0.52047	4.6e-115	     14703
   1	FILTER_LEN10_587 FILTER_LEN10_587	5.7e-106	   3.8e-109	        -249.65	       -47.5	       76	        171	         423	        450	  0.44444	2.6e-113	     14703
   1	FILTER_LEN10_588 FILTER_LEN10_588	6.0e-145	   4.0e-148	        -339.40	       -41.5	       88	        171	         615	        631	  0.51462	2.7e-152	     14703
   1	FILTER_LEN10_589 FILTER_LEN10_589	3.3e-095	   2.2e-098	        -224.87	       -43.5	       84	        171	         383	        393	  0.49123	1.5e-102	     14703
   1	FILTER_LEN10_590 FILTER_LEN10_590	2.6e-143	   1.7e-146	        -335.64	       -47.0	       77	        171	         529	        551	  0.45029	1.2e-150	     14703
   1	FILTER_LEN10_591 FILTER_LEN10_591	4.2e-131	   2.8e-134	        -307.51	       -42.0	       87	        171	         503	        508	  0.50877	1.9e-138	     14703
   1	FILTER_LEN10_592 FILTER_LEN10_592	2.5e-146	   1.7e-149	        -342.57	       -43.5	       84	        171	         572	        586	  0.49123	1.1e-153	     14703
   1	FILTER_LEN10_593 FILTER_LEN10_593	1.0e-084	   6.7e-088	        -200.72	       -48.5	       74	        171	         326	        346	  0.43275	4.6e-092	     14703
   1	FILTER_LEN10_594 FILTER_LEN10_594	3.0e-091	   2.0e-094	        -215.75	       -42.5	       86	        171	         378	        387	  0.50292	1.4e-098	     14703
   1	FILTER_LEN10_595 FILTER_LEN10_595	1.6e-158	   1.0e-161	        -370.68	       -48.0	       75	        171	         626	        670	  0.43860	7.0e-166	     14703
   1	FILTER_LEN10_596 FILTER_LEN10_596	2.7e-147	   1.8e-150	        -344.79	       -48.5	       74	        171	         549	        582	  0.43275	1.2e-154	     14703
   1	FILTER_LEN10_597 FILTER_LEN10_597	2.9e-106	   1.9e-109	        -250.32	       -47.0	       77	        171	         428	        454	  0.45029	1.3e-113	     14703
   1	FILTER_LEN10_598 FILTER_LEN10_598	2.7e-103	   1.8e-106	        -243.50	       -47.5	       74	        171	         415	        447	  0.43275	1.2e-110	     14703
   1	FILTER_LEN10_599 FILTER_LEN10_599	3.0e-114	   2.0e-117	        -268.72	       -49.0	       73	        171	         415	        438	  0.42690	1.3e-121	     14703
   1	FILTER_LEN10_600 FILTER_LEN10_600	2.2e-100	   1.4e-103	        -236.80	       -48.5	       74	        171	         384	        408	  0.43275	9.8e-108	     14703
   1	FILTER_LEN10_601 FILTER_LEN10_601	1.7e-070	   1.1e-073	        -167.96	       -46.5	       78	        171	         291	        307	  0.45614	7.7e-078	     14703
   1	FILTER_LEN10_602 FILTER_LEN10_602	4.5e-190	   3.0e-193	        -443.29	       -42.5	       86	        171	         738	        751	  0.50292	2.1e-197	     14703
   1	FILTER_LEN10_603 FILTER_LEN10_603	1.3e-076	   8.8e-080	        -182.03	       -41.0	       89	        171	         335	        342	  0.52047	6.0e-084	     14703
   1	FILTER_LEN10_604 FILTER_LEN10_604	4.8e-114	   3.2e-117	        -268.23	       -41.0	       89	        171	         481	        490	  0.52047	2.2e-121	     14703
   1	FILTER_LEN10_605 FILTER_LEN10_605	1.0e-081	   6.7e-085	        -193.82	       -41.5	       88	        171	         357	        366	  0.51462	4.5e-089	     14703
   1	FILTER_LEN10_606 FILTER_LEN10_606	2.9e-082	   1.9e-085	        -195.05	       -49.0	       73	        171	         355	        391	  0.42690	1.3e-089	     14703
   1	FILTER_LEN10_607 FILTER_LEN10_607	6.5e-146	   4.3e-149	        -341.62	       -45.5	       80	        171	         557	        577	  0.46784	2.9e-153	     14703
   1	FILTER_LEN10_608 FILTER_LEN10_608	7.1e-063	   4.8e-066	        -150.41	       -47.5	       76	        171	         264	        282	  0.44444	3.2e-070	     14703
   1	FILTER_LEN10_609 FILTER_LEN10_609	3.6e-124	   2.4e-127	        -291.54	       -43.0	       85	        171	         463	        468	  0.49708	1.7e-131	     14703
   1	FILTER_LEN10_610 FILTER_LEN10_610	4.5e-090	   3.0e-093	        -213.04	       -49.5	       72	        171	         355	        384	  0.42105	2.0e-097	     14703
   1	FILTER_LEN10_611 FILTER_LEN10_611	1.7e-133	   1.1e-136	        -313.04	       -43.0	       85	        171	         510	        518	  0.49708	7.6e-141	     14703
   1	FILTER_LEN10_612 FILTER_LEN10_612	1.9e-116	   1.3e-119	        -273.78	       -47.5	       76	        171	         449	        474	  0.44444	8.6e-124	     14703
   1	FILTER_LEN10_613 FILTER_LEN10_613	5.9e-133	   3.9e-136	        -311.79	       -48.5	       74	        171	         526	        566	  0.43275	2.7e-140	     14703
   1	FILTER_LEN10_614 FILTER_LEN10_614	2.2e-068	   1.5e-071	        -163.10	       -50.0	       67	        171	         261	        287	  0.39181	1.0e-075	     14703
   1	FILTER_LEN10_615 FILTER_LEN10_615	2.0e-097	   1.3e-100	        -230.00	       -45.5	       80	        171	         405	        426	  0.46784	8.8e-105	     14703
   1	FILTER_LEN10_616 FILTER_LEN10_616	1.1e-097	   7.1e-101	        -230.60	       -44.0	       83	        171	         389	        400	  0.48538	4.8e-105	     14703
   1	FILTER_LEN10_617 FILTER_LEN10_617	4.1e-161	   2.7e-164	        -376.61	       -49.0	       73	        171	         603	        644	  0.42690	1.9e-168	     14703
   1	FILTER_LEN10_618 FILTER_LEN10_618	1.6e-119	   1.1e-122	        -280.84	       -45.5	       80	        171	         490	        515	  0.46784	7.3e-127	     14703
   1	FILTER_LEN10_619 FILTER_LEN10_619	2.1e-082	   1.4e-085	        -195.40	       -41.0	       89	        171	         361	        369	  0.52047	9.4e-090	     14703
   1	FILTER_LEN10_620 FILTER_LEN10_620	2.7e-145	   1.8e-148	        -340.19	       -48.5	       74	        171	         574	        618	  0.43275	1.2e-152	     14703
   1	FILTER_LEN10_621 FILTER_LEN10_621	1.0e-160	   6.7e-164	        -375.72	       -45.0	       81	        171	         644	        672	  0.47368	4.6e-168	     14703
   1	FILTER_LEN10_622 FILTER_LEN10_622	1.8e-167	   1.2e-170	        -391.25	       -46.0	       79	        171	         615	        635	  0.46199	8.2e-175	     14703
   1	FILTER_LEN10_623 FILTER_LEN10_623	1.7e-136	   1.1e-139	        -319.94	       -46.0	       79	        171	         511	        529	  0.46199	7.6e-144	     14703
   1	FILTER_LEN10_624 FILTER_LEN10_624	1.3e-097	   8.5e-101	        -230.42	       -43.0	       85	        171	         384	        391	  0.49708	5.8e-105	     14703
   1	FILTER_LEN10_625 FILTER_LEN10_625	5.9e-098	   3.9e-101	        -231.20	       -46.0	       79	        171	         383	        399	  0.46199	2.7e-105	     14703
   1	FILTER_LEN10_626 FILTER_LEN10_626	1.6e-131	   1.1e-134	        -308.46	       -48.0	       75	        171	         477	        499	  0.43860	7.4e-139	     14703
   1	FILTER_LEN10_627 FILTER_LEN10_627	7.2e-122	   4.8e-125	        -286.26	       -43.5	       84	        171	         510	        529	  0.49123	3.3e-129	     14703
   1	FILTER_LEN10_628 FILTER_LEN10_628	9.7e-071	   6.5e-074	        -168.53	       -48.0	       75	        171	         292	        313	  0.43860	4.4e-078	     14703
   1	FILTER_LEN10_629 FILTER_LEN10_629	1.9e-134	   1.3e-137	        -315.22	       -46.5	       78	        171	         542	        573	  0.45614	8.6e-142	     14703
   1	FILTER_LEN10_630 FILTER_LEN10_630	3.9e-153	   2.6e-156	        -358.25	       -45.5	       80	        171	         539	        549	  0.46784	1.8e-160	     14703
   1	FILTER_LEN10_631 FILTER_LEN10_631	3.7e-107	   2.5e-110	        -252.37	       -50.0	       71	        171	         416	        452	  0.41520	1.7e-114	     14703
   1	FILTER_LEN10_632 FILTER_LEN10_632	6.4e-061	   4.3e-064	        -145.91	       -41.0	       89	        171	         273	        279	  0.52047	2.9e-068	     14703
   1	FILTER_LEN10_633 FILTER_LEN10_633	1.1e-101	   7.5e-105	        -239.76	       -40.5	       90	        171	         428	        434	  0.52632	5.1e-109	     14703
   1	FILTER_LEN10_634 FILTER_LEN10_634	2.9e-131	   1.9e-134	        -307.90	       -44.5	       82	        171	         524	        543	  0.47953	1.3e-138	     14703
   1	FILTER_LEN10_635 FILTER_LEN10_635	5.8e-139	   3.9e-142	        -325.62	       -47.5	       76	        171	         490	        507	  0.44444	2.6e-146	     14703
   1	FILTER_LEN10_636 FILTER_LEN10_636	7.3e-092	   4.9e-095	        -217.17	       -52.0	       67	        171	         347	        382	  0.39181	3.3e-099	     14703
   1	FILTER_LEN10_637 FILTER_LEN10_637	1.5e-099	   9.9e-103	        -234.88	       -39.5	       92	        171	         417	        420	  0.53801	6.7e-107	     14703
   1	FILTER_LEN10_638 FILTER_LEN10_638	5.6e-114	   3.7e-117	        -268.09	       -47.0	       77	        171	         452	        478	  0.45029	2.5e-121	     14703
   1	FILTER_LEN10_639 FILTER_LEN10_639	1.9e-152	   1.3e-155	        -356.66	       -42.5	       86	        171	         613	        627	  0.50292	8.7e-160	     14703
